formulaA,formulaB,formulaA_elements_AtomicVolume,formulaB_elements_AtomicVolume,formulaA_elements_AtomicWeight,formulaB_elements_AtomicWeight,formulaA_elements_BoilingT,formulaB_elements_BoilingT,formulaA_elements_BulkModulus,formulaB_elements_BulkModulus,formulaA_elements_Column,formulaB_elements_Column,formulaA_elements_CovalentRadius,formulaB_elements_CovalentRadius,formulaA_elements_Density,formulaB_elements_Density,formulaA_elements_ElectronSurfaceDensityWS,formulaB_elements_ElectronSurfaceDensityWS,formulaA_elements_Electronegativity,formulaB_elements_Electronegativity,formulaA_elements_FirstIonizationEnergy,formulaB_elements_FirstIonizationEnergy,formulaA_elements_GSbandgap,formulaB_elements_GSbandgap,formulaA_elements_GSenergy_pa,formulaB_elements_GSenergy_pa,formulaA_elements_GSestBCClatcnt,formulaB_elements_GSestBCClatcnt,formulaA_elements_GSestFCClatcnt,formulaB_elements_GSestFCClatcnt,formulaA_elements_GSmagmom,formulaB_elements_GSmagmom,formulaA_elements_GSvolume_pa,formulaB_elements_GSvolume_pa,formulaA_elements_HHIp,formulaB_elements_HHIp,formulaA_elements_HHIr,formulaB_elements_HHIr,formulaA_elements_HeatCapacityMass,formulaB_elements_HeatCapacityMass,formulaA_elements_HeatCapacityMolar,formulaB_elements_HeatCapacityMolar,formulaA_elements_HeatFusion,formulaB_elements_HeatFusion,formulaA_elements_ICSDVolume,formulaB_elements_ICSDVolume,formulaA_elements_IsAlkali,formulaB_elements_IsAlkali,formulaA_elements_IsDBlock,formulaB_elements_IsDBlock,formulaA_elements_IsFBlock,formulaB_elements_IsFBlock,formulaA_elements_IsMetal,formulaB_elements_IsMetal,formulaA_elements_IsMetalloid,formulaB_elements_IsMetalloid,formulaA_elements_IsNonmetal,formulaB_elements_IsNonmetal,formulaA_elements_MeltingT,formulaB_elements_MeltingT,formulaA_elements_MendeleevNumber,formulaB_elements_MendeleevNumber,formulaA_elements_MiracleRadius,formulaB_elements_MiracleRadius,formulaA_elements_NUnfilled,formulaB_elements_NUnfilled,formulaA_elements_NValance,formulaB_elements_NValance,formulaA_elements_NdUnfilled,formulaB_elements_NdUnfilled,formulaA_elements_NdValence,formulaB_elements_NdValence,formulaA_elements_NfUnfilled,formulaB_elements_NfUnfilled,formulaA_elements_NfValence,formulaB_elements_NfValence,formulaA_elements_NpUnfilled,formulaB_elements_NpUnfilled,formulaA_elements_NpValence,formulaB_elements_NpValence,formulaA_elements_NsUnfilled,formulaB_elements_NsUnfilled,formulaA_elements_NsValence,formulaB_elements_NsValence,formulaA_elements_Number,formulaB_elements_Number,formulaA_elements_Polarizability,formulaB_elements_Polarizability,formulaA_elements_Row,formulaB_elements_Row,formulaA_elements_ShearModulus,formulaB_elements_ShearModulus,formulaA_elements_SpaceGroupNumber,formulaB_elements_SpaceGroupNumber,avg_coordination_A,avg_coordination_B,avg_nearest_neighbor_distance_A,avg_nearest_neighbor_distance_B
79,1,33.0132128825,37.433086297,88.90585,227.0,3618.0,3473.0,41.0,0.0,3.0,3.0,190.0,215.0,4472.0,10070.0,1.21,0.0,1.22,1.1,6.2173,5.17,0.0,0.0,-6.464599775,-4.1050022975,4.015150874,4.465163104,5.058773104,5.625752986,0.0,0.0,32.365,44.5125,9800.0,0.0,2600.0,0.0,0.298,0.12,26.53,27.2,11.39,12.0,32.97,37.45,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1799.0,1323.0,12.0,14.0,179.0,0.0,9.0,9.0,3.0,3.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,39.0,89.0,22.7,32.1,5.0,7.0,26.0,0.0,194.0,225.0,12.0,12.0,3.53391,3.99462
12,55,8.82508971529,92.640951845,12.0107,85.4678,4300.0,961.0,33.0,2.5,14.0,1.0,76.0,220.0,2260.0,1532.0,1.77,0.6,2.55,0.82,11.2603,4.177128,4.496,0.0,-9.209713655,-0.963335025,2.242692341,5.661284779,2.825615289,7.132771862,0.0,0.0,5.64,90.7225,500.0,6000.0,500.0,6000.0,0.709,0.363,8.517,31.06,117.4,2.19,5.67,93.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3823.0,312.46,77.0,4.0,77.0,244.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,6.0,37.0,1.67,47.27,2.0,5.0,0.0,0.0,194.0,229.0,3.0,8.0,1.42409,4.89764
39,36,12.2127044656,21.5440580799,54.938045,6.941,2334.0,1615.0,120.0,11.0,7.0,1.0,139.0,128.0,7470.0,535.0,1.61,0.98,1.55,0.98,7.43402,5.391719,0.0,0.0,-9.02056525034,-1.86988691,2.757836487,3.213570838,3.474656242,4.048845545,0.000310120689655,0.0,10.4875862069,16.5933333333,1600.0,2900.0,1800.0,4200.0,0.479,3.582,26.32,24.86,12.91,3.0,12.2,21.63,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1519.0,453.69,52.0,1.0,132.0,152.0,5.0,1.0,7.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,25.0,3.0,9.4,24.335,4.0,2.0,78.0,4.2,217.0,229.0,5.24138,8.0,2.27619,2.96771
64,23,33.956819013,11.7773649695,150.36,55.845,2076.0,3134.0,38.0,170.0,3.0,8.0,198.0,132.0,7353.0,7874.0,1.21,1.77,1.17,1.83,5.6437,7.9024,0.0,0.0,-4.713379635,-8.28548436,4.050607032,2.778923379,5.103445064,3.501224062,0.0,2.1106628,33.23,10.73,9500.0,2400.0,3100.0,1400.0,0.196,0.449,29.54,25.1,8.62,13.81,33.14,11.78,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1345.0,1811.0,23.0,55.0,185.0,125.0,8.0,4.0,8.0,8.0,0.0,4.0,0.0,6.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,62.0,26.0,28.8,8.4,6.0,4.0,20.0,82.0,166.0,229.0,12.0,8.0,3.61456,2.46654
42,17,18.0021329803,12.0929374739,92.90638,51.9961,5017.0,2944.0,170.0,160.0,5.0,6.0,164.0,139.0,8570.0,7140.0,1.64,1.73,1.6,1.66,6.75885,6.76651,0.0,0.0,-10.09332153,-9.50571654,3.312897187,2.818080279,4.173988903,3.550558664,0.0,0.0,18.18,11.19,8500.0,3100.0,8800.0,4100.0,0.265,0.449,24.6,23.35,30.0,21.0,18.15,12.01,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2750.0,2180.0,47.0,49.0,143.0,130.0,7.0,6.0,5.0,6.0,6.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,41.0,24.0,15.7,11.6,5.0,4.0,38.0,115.0,229.0,229.0,8.0,8.0,2.87565,2.46785
56,1,14.7103342296,37.433086297,186.207,227.0,5869.0,3473.0,370.0,0.0,7.0,3.0,151.0,215.0,21020.0,10070.0,1.85,0.0,1.9,1.1,7.83352,5.17,0.0,0.0,-12.417027765,-4.1050022975,3.083225384,4.465163104,3.884620563,5.625752986,0.0,0.0,14.655,44.5125,3300.0,0.0,3300.0,0.0,0.137,0.12,25.48,27.2,34.08,12.0,14.71,37.45,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3459.0,1323.0,54.0,14.0,137.0,0.0,5.0,9.0,21.0,3.0,5.0,9.0,5.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,75.0,89.0,9.7,32.1,6.0,7.0,178.0,0.0,194.0,225.0,12.0,12.0,2.76299,3.99462
15,1,34.7845014783,37.433086297,140.116,227.0,3633.0,3473.0,22.0,0.0,3.0,3.0,204.0,215.0,6689.0,10070.0,1.19,0.0,1.12,1.1,5.5387,5.17,0.0,0.0,-4.77656965,-4.1050022975,4.207394381,4.465163104,5.300984746,5.625752986,0.0,0.0,37.24,44.5125,9500.0,0.0,3100.0,0.0,0.192,0.12,26.94,27.2,5.46,12.0,34.47,37.45,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1071.0,1323.0,15.0,14.0,182.0,0.0,22.0,9.0,4.0,3.0,9.0,9.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,58.0,89.0,29.6,32.1,6.0,7.0,14.0,0.0,194.0,225.0,12.0,12.0,3.33785,3.99462
31,60,26.0826581604,30.1914234438,114.818,121.76,2345.0,1860.0,0.0,42.0,13.0,15.0,142.0,139.0,7310.0,6697.0,1.17,1.26,1.78,2.05,5.78636,8.60839,0.0,0.0,-2.66680196,-4.11736234,3.647317727,3.981581991,4.595332379,5.016478962,0.0,0.0,24.26,31.56,3300.0,7900.0,2000.0,3400.0,0.233,0.207,26.74,25.23,3.291,19.79,26.14,30.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,429.75,903.78,75.0,85.0,155.0,155.0,5.0,3.0,13.0,15.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,3.0,0.0,0.0,2.0,2.0,49.0,51.0,9.65,6.6,5.0,5.0,0.0,20.0,139.0,166.0,12.0,3.0,3.33944,2.95449
57,13,13.7255098107,42.9371873025,102.9055,40.078,3968.0,1757.0,380.0,17.0,9.0,2.0,142.0,176.0,12450.0,1550.0,1.76,0.91,2.28,1.0,7.4589,6.11316,0.0,0.0,-7.25364552,-1.948329565,3.010334727,4.227260324,3.79278409,5.326014266,0.0,0.0,13.64,37.77,3200.0,3900.0,8000.0,1500.0,0.243,0.647,24.98,25.929,26.59,8.54,11.58,44.19,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2237.0,1115.0,59.0,7.0,132.0,201.0,3.0,0.0,9.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,45.0,20.0,8.6,25.7333333333,5.0,4.0,150.0,7.4,225.0,225.0,12.0,12.0,2.72142,3.89661
76,78,13.844898221,36952.9240243,50.9415,131.293,3680.0,165.0,160.0,0.0,5.0,18.0,153.0,140.0,6110.0,5.9,1.64,0.0,1.63,2.6,6.74619,12.12984,0.0,6.456,-8.93926069,0.04873128,2.963255488,4.751892136,3.733467966,5.987008929,0.0,0.0,13.01,53.65,3300.0,0.0,3400.0,0.0,0.489,0.158,24.89,20.786,21.5,2.27,13.88,57.83,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2183.0,161.3,46.0,102.0,134.0,0.0,7.0,0.0,5.0,18.0,7.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,23.0,54.0,12.4,4.044,4.0,5.0,47.0,0.0,229.0,225.0,8.0,12.0,2.59229,4.85032
48,81,28.2141218166,15.2056837348,30.973762,65.38,553.5,1180.0,11.0,70.0,15.0,12.0,107.0,122.0,1823.0,7140.0,1.65,1.32,2.19,1.65,10.48669,9.394199,1.625,0.0,-5.4005090425,-1.239999915,3.560590636,3.033694224,4.486063093,3.822215211,0.0,0.0,22.5702380952,13.96,2000.0,1600.0,5100.0,1900.0,0.769,0.388,23.824,25.39,18.54,7.068,18.99,15.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,317.3,692.68,83.0,69.0,102.0,140.0,3.0,0.0,5.0,12.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,15.0,30.0,3.63,-5.8166666667,3.0,4.0,0.0,43.0,2.0,194.0,3.0,6.0,2.21377,2.62673
19,48,11.8299419319,28.2141218166,63.546,30.973762,3200.0,553.5,140.0,11.0,11.0,15.0,132.0,107.0,8920.0,1823.0,1.47,1.65,1.9,2.19,7.72638,10.48669,0.0,1.625,-3.68065482,-5.4005090425,2.807970487,3.560590636,3.537821124,4.486063093,0.0,0.0,11.07,22.5702380952,1600.0,2000.0,1500.0,5100.0,0.385,0.769,24.44,23.824,13.6,18.54,11.81,18.99,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1357.77,317.3,64.0,83.0,126.0,102.0,1.0,3.0,11.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,29.0,15.0,6.15,3.63,4.0,3.0,48.0,0.0,225.0,2.0,12.0,3.0,2.55719,2.21377
27,10,37236.0355633,35.4834590822,4.002602,208.9804,4.07,1837.0,0.0,31.0,18.0,15.0,28.0,148.0,0.1785,9780.0,0.0,1.16,0.0,2.02,24.587387,7.2855,18.098,0.0,0.0011354,-3.9736944,2.908733088,4.039197959,3.664774046,5.089070533,0.0,0.0,12.305,32.95,3200.0,5300.0,3900.0,6000.0,5.13,0.122,20.786,25.52,0.0,11.106,19.08,35.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,544.4,98.0,86.0,0.0,162.0,0.0,3.0,2.0,29.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,83.0,0.2050522,0.4,1.0,6.0,0.0,12.0,225.0,12.0,8.0,3.0,2.73717,3.11221
59,29,27.1665457947,31.1403799108,32.065,164.93032,717.72,2973.0,7.7,40.0,16.0,3.0,105.0,192.0,1960.0,8795.0,0.0,1.22,2.58,1.23,10.36001,6.0215,2.202,0.0,-4.09721671875,-4.57741687667,3.722284555,3.946510119,4.689784664,4.972291172,0.0,0.0,25.786875,30.7333333333,700.0,9500.0,1000.0,3100.0,0.708,0.165,22.7,27.15,1.721,11.76,25.76,31.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,388.36,1747.0,88.0,33.0,103.0,177.0,2.0,3.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,16.0,67.0,2.9,23.6,3.0,6.0,0.0,26.0,70.0,194.0,2.0,12.0,2.06242,3.48112
54,19,15.3604635067,11.8299419319,195.084,63.546,4098.0,3200.0,230.0,140.0,10.0,11.0,136.0,132.0,21090.0,8920.0,1.78,1.47,2.28,1.9,8.9588,7.72638,0.0,0.0,-6.02850968,-3.68065482,3.108612885,2.807970487,3.91660681,3.537821124,0.0,0.0,15.02,11.07,5500.0,1600.0,9100.0,1500.0,0.133,0.385,25.86,24.44,22.175,13.6,15.1,11.81,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2041.4,1357.77,63.0,64.0,139.0,126.0,2.0,1.0,24.0,11.0,1.0,0.0,9.0,10.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,78.0,29.0,6.5,6.15,6.0,4.0,61.0,48.0,225.0,225.0,12.0,12.0,2.812,2.55719
33,32,75.8478646831,14.1485504686,39.0983,192.217,1032.0,4701.0,3.1,320.0,1.0,9.0,203.0,141.0,856.0,22560.0,0.65,1.83,0.82,2.2,4.3406633,8.96702,0.0,0.0,-1.09753971333,-8.84851145,5.268200874,3.051696628,6.637517176,3.84489682,0.0,0.0,73.1066666667,14.21,1700.0,5500.0,7200.0,9100.0,0.757,0.131,29.6,25.1,2.335,41.12,75.63,13.88,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,336.53,2739.0,3.0,60.0,230.0,136.0,1.0,3.0,1.0,23.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,19.0,77.0,43.23,7.6,4.0,6.0,1.3,210.0,229.0,225.0,8.0,12.0,4.57083,2.74055
52,25,33.1475485628,33.0497243138,145.0,157.25,3273.0,3523.0,33.0,38.0,3.0,3.0,199.0,196.0,7264.0,7901.0,1.21,1.21,1.155,1.2,5.582,6.1498,0.0,0.0,-4.7446213425,-4.65442131,4.075342789,4.002082249,5.134610166,5.042307669,0.0,0.0,33.8425,32.05,9500.0,9500.0,3100.0,3100.0,0.0,0.235,0.0,37.03,0.0,9.67,33.67,32.98,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1373.0,1586.0,21.0,27.0,185.0,176.0,9.0,16.0,7.0,10.0,0.0,9.0,0.0,1.0,9.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,61.0,64.0,30.1,23.5,6.0,6.0,18.0,22.0,194.0,194.0,12.0,12.0,3.63908,3.58601
70,68,33.9566887225,32.1094927554,127.6,158.92535,1261.0,3503.0,65.0,38.7,16.0,3.0,138.0,194.0,6240.0,8219.0,0.0,1.22,2.1,1.21,9.0096,5.8638,0.464,0.0,-3.14130250667,-4.62921769667,4.111975037,3.988997542,5.180763906,5.025821971,0.0,0.0,34.7633333333,31.7366666667,2900.0,9500.0,4900.0,3100.0,0.202,0.182,25.73,28.91,17.38,10.15,33.94,31.95,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,722.66,1629.0,90.0,29.0,140.0,176.0,2.0,5.0,16.0,11.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,9.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,52.0,65.0,5.5,25.5,5.0,6.0,16.0,22.0,152.0,194.0,2.0,12.0,2.89227,3.54101
52,7,33.1475485628,7.29776726528,145.0,10.811,3273.0,4273.0,33.0,320.0,3.0,13.0,199.0,84.0,7264.0,2460.0,1.21,1.75,1.155,2.04,5.582,8.29802,0.0,1.524,-4.7446213425,-6.67769815417,4.075342789,2.429779429,5.134610166,3.061330249,0.0,0.0,33.8425,7.1725,9500.0,2900.0,3100.0,2000.0,0.0,1.026,0.0,11.087,0.0,50.2,33.67,7.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1373.0,2348.0,21.0,72.0,185.0,88.0,9.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,61.0,5.0,30.1,3.03,6.0,2.0,18.0,0.0,194.0,166.0,12.0,5.5,3.63908,1.72536
20,70,31.5569998455,33.9566887225,162.5,127.6,2840.0,1261.0,41.0,65.0,3.0,16.0,192.0,138.0,8551.0,6240.0,1.22,0.0,1.22,2.1,5.9389,9.0096,0.0,0.464,-4.60155445333,-3.14130250667,3.968079278,4.111975037,4.99946661,5.180763906,0.0,0.0,31.24,34.7633333333,9500.0,2900.0,3100.0,4900.0,0.173,0.202,28.16,25.73,11.35,17.38,31.6,33.94,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1685.0,722.66,31.0,90.0,175.0,140.0,4.0,2.0,12.0,16.0,0.0,0.0,0.0,10.0,4.0,0.0,10.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,66.0,52.0,24.5,5.5,6.0,5.0,25.0,16.0,194.0,152.0,12.0,2.0,3.52006,2.89227
6,22,16.9470636165,48.1212923577,196.966569,151.964,3129.0,1800.0,220.0,8.3,11.0,3.0,136.0,198.0,19300.0,5244.0,1.57,0.88,2.54,1.185,9.22553,5.67038,0.0,0.0,-3.20969261,-1.82958684,3.220442052,4.177811939,4.057502731,5.263713205,0.0,0.0,16.7,36.46,1100.0,9500.0,1000.0,3100.0,0.129,0.182,25.418,27.66,12.55,9.21,16.96,48.53,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1337.33,1095.0,66.0,25.0,143.0,196.0,1.0,7.0,25.0,9.0,0.0,0.0,10.0,0.0,0.0,7.0,14.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,79.0,63.0,5.8,27.7,6.0,6.0,27.0,7.9,225.0,229.0,12.0,12.0,2.94955,4.00957
34,3,37107.4947415,16.5944245175,83.798,26.9815386,119.78,2792.0,0.0,76.0,18.0,13.0,116.0,121.0,3.75,2700.0,0.0,1.39,3.0,1.61,13.99961,5.985768,7.535,0.0,0.08753524,-3.74542312,4.162477568,3.206237833,5.244393107,4.039606536,0.0,0.0,36.06,16.48,0.0,1600.0,0.0,1000.0,0.248,0.897,20.786,24.2,1.164,10.71,44.81,16.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,115.79,933.47,101.0,73.0,0.0,141.0,0.0,5.0,18.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,2.0,2.0,36.0,13.0,2.4844,6.8,4.0,3.0,0.0,26.0,225.0,225.0,12.0,12.0,4.59369,2.85595
71,8,32.8656832148,64.9692816747,232.03806,137.327,5093.0,2143.0,54.0,9.6,3.0,2.0,206.0,215.0,11724.0,3510.0,1.28,0.81,1.3,0.89,6.3067,5.211664,0.0,0.0,-7.41254306,-1.92352226,4.015357627,5.028899311,5.059033597,6.3360161,0.0,0.0,32.37,63.59,0.0,3000.0,0.0,2300.0,0.118,0.204,27.32,28.07,13.81,7.12,32.86,62.88,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023.0,1000.0,16.0,9.0,178.0,223.0,8.0,0.0,4.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,90.0,56.0,32.1,39.7,7.0,6.0,31.0,4.9,225.0,229.0,12.0,8.0,3.56059,4.35637
38,3,23.2222930956,16.5944245175,24.305,26.9815386,1363.0,2792.0,45.0,76.0,2.0,13.0,141.0,121.0,1738.0,2700.0,1.17,1.39,1.31,1.61,7.646235,5.985768,0.0,0.0,-1.54227231,-3.74542312,3.577326635,3.206237833,4.50714913,4.039606536,0.0,0.0,22.89,16.48,5300.0,1600.0,500.0,1000.0,1.023,0.897,24.869,24.2,8.48,10.71,23.48,16.61,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,923.0,933.47,68.0,73.0,160.0,141.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,12.0,13.0,10.7666666667,6.8,3.0,3.0,17.0,26.0,194.0,225.0,12.0,12.0,3.18377,2.85595
65,42,26.9667852621,18.0021329803,118.71,92.90638,2875.0,5017.0,58.0,170.0,14.0,5.0,139.0,164.0,7310.0,8570.0,1.24,1.64,1.96,1.6,7.34392,6.75885,0.0,0.0,-3.96104709,-10.09332153,4.052840562,3.312897187,5.106259136,4.173988903,0.0,0.0,33.285,18.18,2600.0,8500.0,1600.0,8800.0,0.227,0.265,26.99,24.6,7.15,30.0,27.05,18.15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,505.08,2750.0,80.0,47.0,155.0,143.0,4.0,7.0,14.0,5.0,0.0,6.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,50.0,41.0,7.06,15.7,5.0,5.0,18.0,38.0,141.0,229.0,4.0,8.0,2.87792,2.87565
79,10,33.0132128825,35.4834590822,88.90585,208.9804,3618.0,1837.0,41.0,31.0,3.0,15.0,190.0,148.0,4472.0,9780.0,1.21,1.16,1.22,2.02,6.2173,7.2855,0.0,0.0,-6.464599775,-3.9736944,4.015150874,4.039197959,5.058773104,5.089070533,0.0,0.0,32.365,32.95,9800.0,5300.0,2600.0,6000.0,0.298,0.122,26.53,25.52,11.39,11.106,32.97,35.38,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1799.0,544.4,12.0,86.0,179.0,162.0,9.0,3.0,3.0,29.0,9.0,0.0,1.0,10.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,39.0,83.0,22.7,0.4,5.0,6.0,26.0,12.0,194.0,12.0,12.0,3.0,3.53391,3.11221
74,1,30.0963858478,37.433086297,168.93421,227.0,2223.0,3473.0,45.0,0.0,3.0,3.0,190.0,215.0,9321.0,10070.0,1.23,0.0,1.25,1.1,6.18431,5.17,0.0,0.0,-4.47387849,-4.1050022975,3.905274476,4.465163104,4.920337518,5.625752986,0.0,0.0,29.78,44.5125,9500.0,0.0,3100.0,0.0,0.16,0.12,27.03,27.2,16.84,12.0,30.14,37.45,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1818.0,1323.0,37.0,14.0,175.0,0.0,1.0,9.0,15.0,3.0,0.0,9.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,69.0,89.0,21.8,32.1,6.0,7.0,31.0,0.0,194.0,225.0,12.0,12.0,3.43941,3.99462
25,35,33.0497243138,37.5306461188,157.25,138.90547,3523.0,3737.0,38.0,28.0,3.0,3.0,196.0,207.0,7901.0,6146.0,1.21,1.18,1.2,1.1,6.1498,5.5769,0.0,0.0,-4.65442131,-4.927546185,4.002082249,4.194456026,5.042307669,5.28468344,0.0,0.0,32.05,36.8975,9500.0,9500.0,3100.0,3100.0,0.235,0.195,37.03,27.11,9.67,6.2,32.98,37.42,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1586.0,1193.0,27.0,13.0,176.0,187.0,16.0,9.0,10.0,3.0,9.0,9.0,1.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,64.0,57.0,23.5,31.1,6.0,6.0,22.0,14.0,194.0,194.0,12.0,12.0,3.58601,3.71998
12,52,8.82508971529,33.1475485628,12.0107,145.0,4300.0,3273.0,33.0,33.0,14.0,3.0,76.0,199.0,2260.0,7264.0,1.77,1.21,2.55,1.155,11.2603,5.582,4.496,0.0,-9.209713655,-4.7446213425,2.242692341,4.075342789,2.825615289,5.134610166,0.0,0.0,5.64,33.8425,500.0,9500.0,500.0,3100.0,0.709,0.0,8.517,0.0,117.4,0.0,5.67,33.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3823.0,1373.0,77.0,21.0,77.0,185.0,4.0,9.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,6.0,61.0,1.67,30.1,2.0,6.0,0.0,18.0,194.0,194.0,3.0,12.0,1.42409,3.63908
